Unnamed: 0,product_title,ships_from_to,grams,quality,btc_price,cost_per_gram,cost_per_gram_pure,escrow,vendor_name,successful_transactions,rating,ships_from,ships_to,ships_to_US,ships_from_US,ships_to_NL,ships_from_NL,ships_to_FR,ships_from_FR,ships_to_GB,ships_from_GB,ships_to_CA,ships_from_CA,ships_to_DE,ships_from_DE,ships_to_AU,ships_from_AU,ships_to_EU,ships_from_EU,ships_to_ES,ships_from_ES,ships_to_N. America,ships_from_N. America,ships_to_BE,ships_from_BE,ships_to_WW,ships_from_WW,ships_to_SI,ships_from_SI,ships_to_IT,ships_from_IT,ships_to_DK,ships_from_DK,ships_to_S. America,ships_from_S. America,ships_to_CH,ships_from_CH,ships_to_BR,ships_from_BR,ships_to_CZ,ships_from_CZ,ships_to_SE,ships_from_SE,ships_to_CO,ships_from_CO,ships_to_CN,ships_from_CN,ships_to_PL,ships_from_PL,ships_to_GR,ships_from_GR,usd_price,usd_price_per_gram,product_title_sentiment
58,***** 1 gm uk to uk sociable cocaine 75% pure,GB  → GB,1.0,75.0,0.01937,0.01937,0.02582666667,1,cocaineuk,380,4.93,GB,GB,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1673.1443781,1673.1443781,0.21428571428571427
59,***** 14 gm uk to uk sociable cocaine 75% pure,GB  → GB,14.0,75.0,0.205,0.01464285714,0.01952380952,1,cocaineuk,380,4.93,GB,GB,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,17707.51665,1264.8226176103483,0.21428571428571427
60,***** 1gram uk to uk pure perivian flake 95%,GB  → GB,1.0,95.0,0.03228,0.03228,0.03397894737,1,cocaineuk,380,4.93,GB,GB,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2788.2860364000003,2788.2860364000003,0.21428571428571427
61,***** 2 gm uk to uk sociable cocaine 75% pure,GB  → GB,2.0,75.0,0.0352,0.0176,0.02346666667,1,cocaineuk,380,4.93,GB,GB,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3040.5101760000002,1520.2550880000001,0.21428571428571427
62,***** 28 gm uk to uk sociable cocaine 75% pure,GB  → GB,28.0,75.0,0.3698,0.01320714286,0.01760952381,1,cocaineuk,380,4.93,GB,GB,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,31942.632474000002,1140.808302889652,0.21428571428571427
63,***** 2gram uk to uk pure perivian flake 95%,GB  → GB,2.0,95.0,0.0616,0.0308,0.03242105263,1,cocaineuk,380,4.93,GB,GB,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5320.8928080000005,2660.4464040000003,0.21428571428571427
64,***** 3.5 gm uk to uk sociable cocaine 75% pure,GB  → GB,3.5,75.0,0.0557,0.01591428571,0.02121904762,1,cocaineuk,380,4.93,GB,GB,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4811.2618410000005,1374.6462399155223,0.21428571428571427
65,***** 3.5 gram uk to uk pure perivian flake 95%,GB  → GB,3.5,95.0,0.1027,0.02934285714,0.03088721805,1,cocaineuk,380,4.93,GB,GB,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8871.033951000001,2534.5811286103485,0.21428571428571427
66,***** 5 gm uk to uk sociable cocaine 75% pure,GB  → GB,5.0,75.0,0.0886,0.01772,0.02362666667,1,cocaineuk,380,4.93,GB,GB,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7653.102318,1530.6204636,0.21428571428571427
67,***** 7 gm uk to uk sociable cocaine 75% pure,GB  → GB,7.0,75.0,0.1086,0.01551428571,0.02068571429,1,cocaineuk,380,4.93,GB,GB,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9380.664918,1340.0949879155223,0.21428571428571427
68,***** FREEBIE 0.2 gm uk to uk sociable 75% pure,GB  → GB,0.2,75.0,0.00586,0.0293,0.03906666667,1,cocaineuk,380,4.93,GB,GB,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,506.1758418,2530.879209,0.21428571428571427
70,*****14 gram uk to uk pure perivian flake 95%,GB  → GB,14.0,95.0,0.387,0.02764285714,0.02909774436,1,cocaineuk,380,4.93,GB,GB,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,33428.336310000006,2387.7383076103483,0.21428571428571427
71,*****7 gram uk to uk pure perivian flake 95%,GB  → GB,7.0,95.0,0.1995,0.0285,0.03,1,cocaineuk,380,4.93,GB,GB,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,17232.436935,2461.776705,0.21428571428571427
73,***Best Cocaine*** UNCUT 90% 100g,"DE  → DE, EU",100.0,90.0,2.47,0.0247,0.02744444444,1,Barrio,100,5.0,DE,"DE, EU",False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,213353.98110000003,2133.539811,0.25
74,***Best Cocaine*** UNCUT 90% 10g,"DE  → DE, EU",10.0,90.0,0.2577,0.02577,0.02863333333,1,Barrio,100,5.0,DE,"DE, EU",False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,22259.644101,2225.9644101000004,0.25
75,***Best Cocaine*** UNCUT 90% 1g,"DE  → DE, EU",1.0,90.0,0.0283,0.0283,0.03144444444,1,Barrio,100,5.0,DE,"DE, EU",False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2444.501079,2444.501079,0.25
76,***Best Cocaine*** UNCUT 90% 50g,"DE  → DE, EU",50.0,90.0,1.288,0.02576,0.02862222222,1,Barrio,100,5.0,DE,"DE, EU",False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,111255.03144,2225.1006288000003,0.25
77,***Best Cocaine*** UNCUT 90% 5g,"DE  → DE, EU",5.0,90.0,0.1288,0.02576,0.02862222222,1,Barrio,100,5.0,DE,"DE, EU",False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11125.503144,2225.1006288000003,0.25
90,**JULY 2017** 14G of MK1 (50%) *Columbiana,GB  → EU,14.0,50.0,0.2406,0.01718571429,0.03437142857,0,LONDON-UNDERGROUND,140,4.87,GB,EU,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20782.578078000002,1484.4698630844778,0.0
93,**JULY 2017** 1G of MK1 (50%) *Columbiana,GB  → EU,1.0,50.0,0.02054,0.02054,0.04108,1,LONDON-UNDERGROUND,140,4.87,GB,EU,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1774.2067902000001,1774.2067902000001,0.0
96,**JULY 2017** 28G of MK1 (50%) *Columbiana,GB  → EU,28.0,50.0,0.466,0.01664285714,0.03328571429,0,LONDON-UNDERGROUND,140,4.87,GB,EU,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,40252.208580000006,1437.5788776103484,0.0
99,**JULY 2017** 3.5G of MK1 (50%) *Columbiana,GB  → EU,3.5,50.0,0.0704,0.02011428571,0.04022857143,0,LONDON-UNDERGROUND,140,4.87,GB,EU,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6081.0203520000005,1737.4343859155224,0.0
103,**JULY 2017** 7G of MK1 (50%) *Columbiana,GB  → EU,7.0,50.0,0.129,0.01842857143,0.03685714286,0,LONDON-UNDERGROUND,140,4.87,GB,EU,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11142.77877,1591.8255386948258,0.0
116,*Cocaine KTM Stamp 94% pure * 10gr  for 380 EUR,"NL  → WW, EU",10.0,94.0,0.1958,0.01958,0.02082978723,1,TheCoffeeShop,13,4.69,NL,"WW, EU",False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,16912.837854,1691.2837854000002,0.21428571428571427
117,"*Cocaine KTM Stamp 94% pure * 1gr  for 40,00 EUR","NL  → WW, EU",1.0,94.0,0.0206,0.0206,0.02191489362,1,TheCoffeeShop,13,4.69,NL,"WW, EU",False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1779.389478,1779.389478,0.21428571428571427
118,"*Cocaine KTM Stamp 94% pure * 2gr  for 80,00 EUR","NL  → WW, EU",2.0,94.0,0.0412,0.0206,0.02191489362,1,TheCoffeeShop,13,4.69,NL,"WW, EU",False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3558.778956,1779.389478,0.21428571428571427
119,*Cocaine KTM Stamp 94% pure * 3.5gr  for 140 EUR,"NL  → WW, EU",3.5,94.0,0.0721,0.0206,0.02191489362,1,TheCoffeeShop,13,4.69,NL,"WW, EU",False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6227.863173,1779.389478,0.21428571428571427
120,*Cocaine KTM Stamp 94% pure * 5gr  for 195 EUR,"NL  → WW, EU",5.0,94.0,0.1005,0.0201,0.02138297872,1,TheCoffeeShop,13,4.69,NL,"WW, EU",False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8681.002065,1736.200413,0.21428571428571427
121,*Cocaine KTM Stamp 94% pure * 7gr  for 271 EUR,"NL  → WW, EU",7.0,94.0,0.1396,0.01994285714,0.02121580547,1,TheCoffeeShop,13,4.69,NL,"WW, EU",False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12058.386948000001,1722.6267066103483,0.21428571428571427
146,"+++0,5gr Kokain 85% Fishscale Uncut+++",DE  → DE,5.0,85.0,0.02577,0.005154,0.006063529412,1,Obststand,740,4.92,DE,DE,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2225.9644101000004,445.19288202,-0.5
147,+++10gr Kokain 85% Fishscale Uncut+++,DE  → DE,10.0,85.0,0.386,0.0386,0.04541176471,1,Obststand,740,4.92,DE,DE,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,33341.95818,3334.1958180000006,-0.5
148,+++10gr Kokain 85% Fishscale Uncut+++ !!FE!!,DE  → DE,10.0,85.0,0.3607,0.03607,0.04243529412,0,Obststand,740,4.92,DE,DE,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,31156.591491000003,3115.6591491,-1.0
149,+++1gr Kokain 85% Fishscale Uncut+++,DE  → DE,1.0,85.0,0.0463,0.0463,0.05447058824,1,Obststand,740,4.92,DE,DE,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3999.307419,3999.307419,-0.5
150,+++1gr Kokain 85% Fishscale Uncut+++  !!FE!!,DE  → DE,1.0,85.0,0.0412,0.0412,0.04847058824,0,Obststand,740,4.92,DE,DE,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3558.778956,3558.778956,-1.0
151,+++20gr Kokain 85% Fishscale Uncut+++,DE  → DE,20.0,85.0,0.721,0.03605,0.04241176471,1,Obststand,740,4.92,DE,DE,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,62278.63173,3113.9315865,-0.5
152,+++20gr Kokain 85% Fishscale Uncut+++ !!FE!!,DE  → DE,20.0,85.0,0.67,0.0335,0.03941176471,0,Obststand,740,4.92,DE,DE,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,57873.347100000006,2893.6673550000005,-1.0
153,+++2gr Kokain 85% Fishscale Uncut+++,DE  → DE,2.0,85.0,0.0876,0.0438,0.05152941176,1,Obststand,740,4.92,DE,DE,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7566.724188,3783.362094,-0.5
154,+++2gr Kokain 85% Fishscale Uncut+++ !!FE!!,DE  → DE,2.0,85.0,0.0798,0.0399,0.04694117647,0,Obststand,740,4.92,DE,DE,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6892.974774,3446.487387,-1.0
155,+++5gr Kokain 85% Fishscale Uncut+++,DE  → DE,5.0,85.0,0.206,0.0412,0.04847058824,1,Obststand,740,4.92,DE,DE,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,17793.89478,3558.778956,-0.5
189,".25g PERUVIAN""UNCUT""COCAINE 90% PURE",US  → WW,0.25,90.0,0.02036,0.08144,0.09048888889,1,LuckyGambino,160,4.89,US,WW,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1758.6587268,7034.6349072,-0.14285714285714285
195,.2g ★Pure Raw 94% Columbian Cocaine★,US  → US,0.2,94.0,0.00905,0.04525,0.04813829787,1,TheRealTrapGod,110,5.0,US,US,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,781.7220765000001,3908.6103825,-0.23076923076923078
206,.5G PERUVIAN FISH SCALE COCAINE TESTED AT 90% PURE,"US  → US, WW",0.5,90.0,0.0226,0.0452,0.05022222222,1,norcoking,840,4.87,US,"US, WW",True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1952.145738,3904.291476,0.21428571428571427
210,.5g (Sample) 92% peruvian uncut FS cocaine for the,US  → US,0.5,92.0,0.0226,0.0452,0.04913043478,1,jefe1392,110,4.84,US,US,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1952.145738,3904.291476,-0.5
211,.5g (Sample) 92% peruvian uncut FS cocaine free sh,US  → US,0.5,92.0,0.0226,0.0452,0.04913043478,1,jefe1392,110,4.84,US,US,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1952.145738,3904.291476,-0.04999999999999999
219,".5g PERUVIAN""UNCUT""COCAINE 90% PURE",US  → WW,0.5,90.0,0.0294,0.0588,0.06533333333,1,LuckyGambino,160,4.89,US,WW,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2539.517022,5079.034044,-0.14285714285714285
223,.5g crack cocaine Lab Tested at 88% pure,AU  → AU,0.5,88.0,0.0632,0.1264,0.1436363636,0,dankmedgradekush,15,4.93,AU,AU,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5459.097816,10918.195632,0.21428571428571427
224,.5g fishscale cocaine Lab Tested at 88% pure,AU  → AU,0.5,88.0,0.0837,0.1674,0.1902272727,0,dankmedgradekush,15,4.93,AU,AU,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7229.849481,14459.698962,0.21428571428571427
226,.5g★Pure Raw 94% Columbian Cocaine★,US  → US,0.5,94.0,0.02146,0.04292,0.04565957447,1,TheRealTrapGod,110,5.0,US,US,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1853.6746698000002,3707.3493396000003,-0.23076923076923078
233,"0,2 g kokain, cocain 0,2 g, over 80%","DE  → EU, DE",2.0,80.0,0.01494,0.00747,0.0093375,1,homegrow1919,80,4.96,DE,"EU, DE",False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1290.4892622,645.2446311,0.0
234,"0,25 G ★★ COCAINE PURE UNCUT 90% ύ",DE  → WW,25.0,90.0,0.01546,0.0006184,0.0006871111111,0,dutchcandyshop,40,4.66,DE,WW,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1335.4058898,53.416235592,-0.14285714285714285
238,"0,2g Colombian Cocaine 90% ♛ Premium Quality","NL  → EU, WW",2.0,90.0,0.00724,0.00362,0.004022222222,0,Deepstatus,32,4.58,NL,"EU, WW",False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,625.3776612,312.6888306,0.0
239,"0,2g SAMPLE Cocaine 90%+ Pure Flakes Uncut Colombi",NL  → EU,2.0,90.0,0.00773,0.003865,0.004294444444,1,supercoop,720,4.96,NL,EU,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,667.7029449,333.85147245,-0.14285714285714285
240,"0,3G FIRST CLASS COCAINE/KOKAIN from Colombia 92%",DE  → WW,3.0,92.0,0.0154,0.005133333333,0.005579710145,1,WhiteDr3ams,660,4.94,DE,WW,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1330.2232020000001,443.40773397120734,0.25
242,"0,5 G COCAINE 92%+","DE  → EU, WW",5.0,92.0,0.0206,0.00412,0.00447826087,1,FD-TOPSERVICE,80,4.88,DE,"EU, WW",False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1779.389478,355.87789560000004,0.0
244,"0,5 G ★★ COCAINE PURE UNCUT 90% ★",DE  → WW,5.0,90.0,0.02577,0.005154,0.005726666667,0,dutchcandyshop,40,4.66,DE,WW,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2225.9644101000004,445.19288202,-0.14285714285714285
245,"0,5 GR  Colombian Cocaine | Fishscale 90%+ TOPNOTC","NL  → WW, NL",5.0,90.0,0.01288,0.002576,0.002862222222,1,deBijenkorf,130,4.91,NL,"WW, NL",False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1112.5503144000002,222.51006288000002,0.0
247,"0,5 g kokain, cocain 0,5 g, over 80%","DE  → EU, DE",5.0,80.0,0.0283,0.00566,0.007075,1,homegrow1919,80,4.96,DE,"EU, DE",False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2444.501079,488.9002158,0.0
251,"0,50 Gram First Class Colombian Cocaine 90%+",DE  → DE,50.0,90.0,0.01649,0.0003298,0.0003664444444,1,mrdrogenkommandant,1700,4.89,DE,DE,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1424.3753637000002,28.487507274000002,0.25
252,"0,5G COCAINE Flakes Uncut 92%",NL  → WW,5.0,92.0,0.0206,0.00412,0.00447826087,1,Jagermeisters,28,4.83,NL,WW,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1779.389478,355.87789560000004,-0.5
254,"0,5G FIRST CLASS COCAINE/KOKAIN from Colombia 92%",DE  → WW,5.0,92.0,0.0206,0.00412,0.00447826087,1,WhiteDr3ams,660,4.94,DE,WW,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1779.389478,355.87789560000004,0.25
255,"0,5G PERUVIAN MOTHER PEARL COCAINE 95%",US  → US,5.0,95.0,0.03168,0.006336,0.006669473684,0,JETSETLIFE,370,4.96,US,US,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2736.4591584,547.29183168,0.0
256,"0,5g Cocaine 90%+ Pure Flakes Uncut Colombian",NL  → EU,5.0,90.0,0.01597,0.003194,0.003548888889,1,supercoop,720,4.96,NL,EU,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1379.4587361000001,275.89174722,-0.14285714285714285
257,"0,5g Cocaine Pure Flakes 90%+","FR  → FR, EU",5.0,90.0,0.0242,0.00484,0.005377777778,0,CocaColaFR,540,4.86,FR,"FR, EU",False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2090.350746,418.0701492,0.21428571428571427
261,"0,5g Colombian Cocaine 90% ♛ Premium Quality","NL  → EU, WW",5.0,90.0,0.0226,0.00452,0.005022222222,1,Deepstatus,32,4.58,NL,"EU, WW",False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1952.145738,390.4291476,0.0
262,"0,5g FISHSCALE COCAINE high purity 89%FREE SHIPING","ES  → EU, N. America",5.0,89.0,0.01803,0.003606,0.004051685393,1,Sons-Of-Anarchy,470,4.71,ES,"EU, N. America",False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1557.3976839000002,311.47953678,0.16
265,"0,5g Kokain 85% Fishscale Uncut",DE  → EU,5.0,85.0,0.02319,0.004638,0.005456470588,1,CLUBMEDIA,380,4.91,DE,EU,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2003.1088347,400.62176694,-0.5
