product_title,ships_from_to,grams,quality,btc_price,cost_per_gram,cost_per_gram_pure,vendor_name,successful_transactions,rating,ships_from,ships_to,ships_to_US,ships_from_US,ships_to_NL,ships_from_NL,ships_to_FR,ships_from_FR,ships_to_GB,ships_from_GB,ships_to_CA,ships_from_CA,ships_to_DE,ships_from_DE,ships_to_AU,ships_from_AU,ships_to_EU,ships_from_EU,ships_to_ES,ships_from_ES,ships_to_N. America,ships_from_N. America,ships_to_BE,ships_from_BE,ships_to_WW,ships_from_WW,ships_to_SI,ships_from_SI,ships_to_IT,ships_from_IT,ships_to_DK,ships_from_DK,ships_to_S. America,ships_from_S. America,ships_to_CH,ships_from_CH,ships_to_BR,ships_from_BR,ships_to_CZ,ships_from_CZ,ships_to_SE,ships_from_SE,ships_to_CO,ships_from_CO,ships_to_CN,ships_from_CN,ships_to_PL,ships_from_PL,ships_to_GR,ships_from_GR,usd_price,vendor_performance
"2GR Top quality Cocaine  from PERU, 91% purity",NL  → WW,2.0,91.0,0.067,0.0335,0.03681318681,ING-BANK,110,4.94,NL,WW,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,Other
2KG Bolivian Cocaine 90%,"EU  → EU, WW",2000.0,90.0,28.3,0.01415,0.01572222222,BestDutchStuff,100,4.96,EU,"EU, WW",False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,Other
2KG Colombian Cocaine 90%,"EU  → EU, WW",2000.0,90.0,30.4,0.0152,0.01688888889,BestDutchStuff,100,4.96,EU,"EU, WW",False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,Other
2g  UNCUT   COLOMBIAN FISHSCALE COCAINE 92-97% PUR,GB  → GB,2.0,97.0,0.081,0.0405,0.04175257732,superdrugz,280,4.94,GB,GB,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,Other
2g - 85% uncutt colombian fishscale cocaine,"NL  → EU, ASIA",2.0,85.0,0.0566,0.0283,0.03329411765,YoungAmsterdam,60,4.97,NL,"EU, ASIA",False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,Other
2g - 86% uncutt colombian fishscale cocaine,NL  → EU,2.0,86.0,0.0592,0.0296,0.03441860465,KartelNL,5,4.8,NL,EU,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,Other
2g Cocaine / Kokain Peruvian 93%,DE  → WW,2.0,93.0,0.09,0.045,0.04838709677,JohnsonAndJohnson,250,4.87,DE,WW,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,Other
2g Cocaine 50% purity,GB  → GB,2.0,50.0,0.0481,0.02405,0.0481,Evosdrugstore,150,4.93,GB,GB,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,Other
2g Cocaine Bolivien Flex 92% Shipping from Germany,"DE  → EU, DE",2.0,92.0,0.0773,0.03865,0.04201086957,kimmi,13,5.0,DE,"EU, DE",False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,Other
2g Cocaine Pure Flakes 90%+,"FR  → FR, EU",2.0,90.0,0.087,0.0435,0.04833333333,CocaColaFR,540,4.86,FR,"FR, EU",False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,Other
2g GRAM   90% Pure Cocaine,GB  → EU,2.0,90.0,0.0733,0.03665,0.04072222222,Highpurity420,1150,4.94,GB,EU,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,Other
2g Gram of 93% Peruvian Flake Cocaine 10/10 A++++,"GB  → GB, WW",2.0,93.0,0.085,0.0425,0.04569892473,MRSMILEYS,270,4.91,GB,"GB, WW",False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,Other
2g POPCORN COCAINE 82% INTRO OFFER!!,NL  → EU,2.0,82.0,0.0489,0.02445,0.02981707317,pablopablito,230,4.72,NL,EU,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,Other
2g PURE 90% Colombian Cocaine,NL  → WW,2.0,90.0,0.0618,0.0309,0.03433333333,licious,4,5.0,NL,WW,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,Other
2g Pure Cocain 84% High quality . Promo Stunt!!!,NL  → EU,2.0,84.0,0.0566,0.0283,0.03369047619,pablopablito,230,4.72,NL,EU,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,Other
2g Pure uncut colombian crystal cocaine! 90% AA,NL  → WW,2.0,90.0,0.0566,0.0283,0.03144444444,dutch-narco,300,4.88,NL,WW,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,Other
2g Uncut Cocaine 90% Rocks,US  → US,2.0,90.0,0.0768,0.0384,0.04266666667,PeterDinklage,190,5.0,US,US,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,Other
2g of 78% pure Colombian Fishscale Coke. Energy Co,"GB  → GB, EU",2.0,78.0,0.0733,0.03665,0.04698717949,CokeMoreCoke,60,4.98,GB,"GB, EU",False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,Other
2g of the PUREST FISHSCALE COCAINE (Tested 93% !!!,US  → US,2.0,93.0,0.0724,0.0362,0.03892473118,MajorKey,80,4.87,US,US,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,Other
2g's HIGH QUALITY cocaine 80%-85% pure fish scale,US  → US,2.0,80.0,0.0678,0.0339,0.042375,TheMushroomManDM,90,4.97,US,US,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,Other
2gr  Great Quality Cocaine  70%-75%,"NL  → WW, EU",2.0,70.0,0.0463,0.02315,0.03307142857,amsterdam2015,620,4.84,NL,"WW, EU",False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,Other
2gr  Pure Uncut Cocaine  90%-92%     (( GET 0.5GR,"NL  → WW, EU",2.0,90.0,0.0488,0.0244,0.02711111111,amsterdam2015,620,4.84,NL,"WW, EU",False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,Other
2gr High Quality Uncut Cocaine 90% Fishcale,DE  → WW,2.0,90.0,0.0566,0.0283,0.03144444444,German-Kartel,24,4.62,DE,WW,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,Other
2gr PURE COCAINE 89%-92%,NL  → WW,2.0,89.0,0.0561,0.02805,0.03151685393,DutchFLY,40,4.86,NL,WW,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,Other
2gr PURE COCAINE 89-91%    ******LIMITED TIME DISC,NL  → WW,2.0,91.0,0.0497,0.02485,0.02730769231,Aliexpressss,310,4.74,NL,WW,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,Other
2gr Pure Cocaine Flakes ★EC RESULT: 94%,DE  → WW,2.0,94.0,0.071,0.0355,0.03776595745,German-Masters,40,4.89,DE,WW,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,Other
2gr UNCUT COCAINE  89% ++,NL  → WW,2.0,89.0,0.0677,0.03385,0.03803370787,WhiteDevils,40,4.7,NL,WW,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,Other
2gr | Cocaine 88% Pure | PROMO,"NL  → WW, EU",2.0,88.0,0.0463,0.02315,0.02630681818,Redbull7,430,4.85,NL,"WW, EU",False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,Other
2gr || Cocaine Flakes 87%,GB  → GB,2.0,87.0,0.0618,0.0309,0.03551724138,dutchimport,540,4.91,GB,GB,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,Other
2g★Pure Raw 94% Columbian Cocaine★,US  → US,2.0,94.0,0.0758,0.0379,0.04031914894,TheRealTrapGod,110,5.0,US,US,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,Other
3 GR 88% (tested) uncut clean Flake COCAINE!!,DE  → WW,3.0,88.0,0.1262,0.04206666667,0.0478030303,2good4DN,540,4.8,DE,WW,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,Other
3 GR Cocaine 90% Peru for 150 Euro,"DE  → DE, WW",3.0,90.0,0.0773,0.02576666667,0.02862962963,Kleinanzeigen,600,4.85,DE,"DE, WW",False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,Other
3 GR Cocaine 93% Pure  for 165 Euro   ESCROW,"DE  → DE, WW",3.0,93.0,0.085,0.02833333333,0.03046594982,Gofastteam,3250,4.91,DE,"DE, WW",False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,Other
"3 GR SAMPLE Top quality Cocaine PERU, 91% purity",NL  → WW,3.0,91.0,0.0932,0.03106666667,0.03413919414,ING-BANK,110,4.94,NL,WW,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,Other
3 GRAM COCAINE FISHSCALE PURE FLAKE 90% ***PROMOTI,NL  → EU,3.0,90.0,0.0772,0.02573333333,0.02859259259,amsterdamflex,180,4.88,NL,EU,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,Other
